Time,Learning rate,Train loss,Validation loss,MAE_expt
4.614944934844971,0.01,294.2349578857422,30.33386993408203,4.564003295898438
8.692793846130371,0.01,16.36471652984619,16.34672737121582,2.779610595703125
12.706137895584106,0.01,15.16409969329834,26.743267059326172,3.623944091796875
16.968939065933228,0.01,14.935242462158204,14.970714569091797,2.8953857421875
21.018484115600586,0.01,10.529305267333985,14.34111213684082,2.450889434814453
24.996519088745117,0.01,7.994207668304443,12.17776107788086,2.5463525390625
29.08634614944458,0.01,7.450364112854004,12.075745582580566,2.2572718811035157
33.38393497467041,0.01,6.9340576171875,10.34332275390625,2.3091116333007813
37.35174798965454,0.01,6.636884593963623,9.941535949707031,2.10886474609375
41.458977937698364,0.01,5.907608699798584,8.815956115722656,2.111067199707031
45.50510287284851,0.01,5.506628894805909,8.654945373535156,1.9855130004882813
49.45615196228027,0.01,5.320362758636475,7.420379638671875,1.962294158935547
53.419337034225464,0.01,4.90916223526001,6.662292957305908,1.8811941528320313
57.350106954574585,0.01,4.282813930511475,6.477511405944824,1.7873457336425782
61.385194063186646,0.01,3.9704214096069337,5.2718915939331055,1.6752009582519531
65.47821712493896,0.01,3.7346277236938477,4.585763454437256,1.5549562072753906
69.5263500213623,0.01,3.367439079284668,3.9257619380950928,1.4355484008789063
73.81195616722107,0.01,2.801470899581909,3.4733197689056396,1.3303436279296874
77.69723510742188,0.01,2.4648423194885254,3.518634557723999,1.384403533935547
81.61563897132874,0.01,2.3327141046524047,2.9975435733795166,1.1745446014404297
85.96644496917725,0.01,2.2024730443954468,3.0120630264282227,1.1789596557617188
89.94609808921814,0.01,2.093256711959839,2.9036877155303955,1.1540855407714843
94.09252309799194,0.01,2.0959054708480833,3.1655423641204834,1.1847289276123047
97.90144801139832,0.01,2.255189299583435,3.1528451442718506,1.2015626525878906
102.14706015586853,0.01,2.1146243095397947,2.7887558937072754,1.1211959838867187
106.1757459640503,0.01,1.855213212966919,2.7473206520080566,1.1918428039550781
110.20547389984131,0.01,1.760713791847229,2.5389516353607178,1.0738775634765625
114.3414990901947,0.01,1.7341776847839356,2.44254207611084,1.0518650817871094
118.45821595191956,0.01,1.6480247974395752,2.5156331062316895,1.0423757934570312
122.44105195999146,0.01,1.5865810632705688,2.8931806087493896,1.1534840393066406
126.47657299041748,0.01,1.5652037620544434,2.471255302429199,1.0242320251464845
130.70506715774536,0.01,1.4389227390289308,2.4659531116485596,1.0454784393310548
134.90900206565857,0.01,1.5252519607543946,3.284958600997925,1.277213592529297
138.96866178512573,0.01,1.6166516304016114,2.2858822345733643,1.021295928955078
143.10385489463806,0.01,1.4104878902435303,2.5302248001098633,1.0646701812744142
147.37804102897644,0.01,1.3950423717498779,2.120272159576416,0.9717633056640625
151.48606395721436,0.01,1.2697498679161072,2.0728468894958496,0.9639107513427735
155.3481569290161,0.01,1.1528030157089233,2.0803170204162598,0.9684893798828125
159.46108293533325,0.01,1.21849684715271,2.1793477535247803,1.011663055419922
163.54958605766296,0.01,1.1974889039993286,1.953719139099121,0.9328679656982422
167.39595699310303,0.01,1.1284178853034974,2.0095129013061523,0.9501290893554688
171.61926317214966,0.01,1.1166585683822632,2.1536808013916016,0.9904460906982422
175.61311388015747,0.01,1.1395915746688843,2.226512908935547,1.0450971984863282
179.64957308769226,0.01,1.1369675636291503,3.197996139526367,1.1802081298828124
183.82995700836182,0.01,1.2606151103973389,2.046868324279785,0.9692887115478516
188.09190893173218,0.01,1.0946603417396545,2.066354274749756,0.9449166870117187
192.02604413032532,0.008,0.9662643194198608,1.7005751132965088,0.8701580047607422
196.06621193885803,0.008,0.956549060344696,1.9010710716247559,0.9270329284667969
200.0975260734558,0.008,0.9175767302513123,1.842980980873108,0.9089797973632813
204.110032081604,0.008,0.8895187020301819,1.769140601158142,0.8804923248291016
208.17190098762512,0.008,0.8964447736740112,1.8506726026535034,0.9100138854980468
212.2062108516693,0.008,0.8617881298065185,2.031634569168091,0.9695936584472656
216.17944622039795,0.008,0.8469647645950318,1.7950471639633179,0.8829010772705078
220.20048189163208,0.0064,0.8216178178787231,1.748407244682312,0.8703099060058593
224.27629399299622,0.0064,0.8021527528762817,1.7179687023162842,0.86762451171875
228.4131281375885,0.0064,0.8475531101226806,1.7431213855743408,0.9049575805664063
232.61646699905396,0.0064,0.9165894627571106,1.6721606254577637,0.868273696899414
236.94844818115234,0.0064,0.8609003186225891,1.7179694175720215,0.8686698150634765
241.1247341632843,0.0064,0.7930873394012451,1.7152154445648193,0.875613784790039
245.54298782348633,0.0064,0.8010033369064331,1.7194740772247314,0.872257080078125
249.5659658908844,0.0064,0.7592136144638062,1.7644028663635254,0.8940276336669922
253.76292991638184,0.0064,0.8293748259544372,1.8900066614151,0.9383023071289063
257.5106620788574,0.0064,0.8217286944389344,1.792210340499878,0.9038585662841797
261.7748649120331,0.00512,0.8137615442276,1.5873348712921143,0.8270086669921874
265.5652470588684,0.00512,0.7827420711517334,1.6887916326522827,0.8444310760498047
269.5976321697235,0.00512,0.7634852170944214,1.6927275657653809,0.8706031799316406
273.76298785209656,0.00512,0.7702431440353393,1.6794770956039429,0.8779042053222657
277.98989820480347,0.00512,0.686314868927002,1.5835273265838623,0.8278182983398438
282.33904814720154,0.00512,0.6918697714805603,1.5862774848937988,0.8201441192626953
286.6126570701599,0.00512,0.6850582003593445,1.5572631359100342,0.8130144500732421
290.86103200912476,0.00512,0.6527638673782349,1.5289180278778076,0.8040802001953125
294.9647099971771,0.00512,0.666403329372406,1.5186396837234497,0.8122445678710938
298.9659049510956,0.00512,0.6957184076309204,1.8421142101287842,0.892236328125
303.13556694984436,0.00512,0.6728363037109375,1.601139783859253,0.8431841278076172
307.0778000354767,0.00512,0.6438982605934143,1.5602020025253296,0.8144995880126953
310.8635721206665,0.00512,0.6421612560749054,1.5448552370071411,0.8175764465332032
314.9767110347748,0.00512,0.6635434567928314,1.6031414270401,0.8253443145751953
319.17119812965393,0.00512,0.6757198214530945,1.555943489074707,0.8229460906982422
323.10018014907837,0.004096000000000001,0.6664589405059814,1.7991763353347778,0.8651976013183593
327.09637689590454,0.004096000000000001,0.6527596950531006,1.5551824569702148,0.8205729675292969
331.31523299217224,0.004096000000000001,0.6089517712593079,1.5177679061889648,0.8009326171875
335.3387849330902,0.004096000000000001,0.6138594031333924,1.5410466194152832,0.8186820983886719
339.23246812820435,0.004096000000000001,0.669674563407898,1.603537917137146,0.8338597106933594
343.24605083465576,0.004096000000000001,0.7190886616706849,1.497269868850708,0.8052534484863281
347.725280046463,0.004096000000000001,0.6515484631061554,1.5339175462722778,0.8034758758544922
351.9851632118225,0.004096000000000001,0.59185311794281,1.5627424716949463,0.8177832794189454
355.9908039569855,0.004096000000000001,0.591060072183609,1.4716973304748535,0.79061279296875
360.27337193489075,0.004096000000000001,0.574258315563202,1.5026180744171143,0.7913855743408204
364.3236150741577,0.004096000000000001,0.5499358117580414,1.4748915433883667,0.7897572326660156
368.2897250652313,0.004096000000000001,0.5767391681671142,1.498560905456543,0.7909662628173828
372.449590921402,0.004096000000000001,0.5575208604335785,1.4949069023132324,0.797939682006836
376.5163869857788,0.004096000000000001,0.5603949427604675,1.6114104986190796,0.8214329528808594
380.6752951145172,0.004096000000000001,0.5761081993579864,1.5454931259155273,0.807833480834961
384.76884484291077,0.0032768000000000007,0.5265137374401092,1.508581519126892,0.7856904602050782
388.66978120803833,0.0032768000000000007,0.587179297208786,1.4571824073791504,0.7855715179443359
392.69676184654236,0.0032768000000000007,0.5221492767333984,1.7987747192382812,0.8818782043457031
396.38780188560486,0.0032768000000000007,0.5479769825935363,1.448830008506775,0.7754151153564454
400.39574217796326,0.0032768000000000007,0.5519741714000702,1.4771194458007812,0.7913737487792969
404.5774209499359,0.0032768000000000007,0.5456227242946625,1.4698939323425293,0.7862342071533203
408.77495312690735,0.0032768000000000007,0.5397336721420288,1.4690840244293213,0.7776851654052734
412.93431520462036,0.0032768000000000007,0.5260401606559754,1.5398712158203125,0.7911283874511719
417.0452289581299,0.0032768000000000007,0.5099902808666229,1.5506466627120972,0.8017222595214843
421.1382429599762,0.0032768000000000007,0.5155380666255951,1.437060832977295,0.7649786376953125
425.20056796073914,0.0032768000000000007,0.494169682264328,1.439195156097412,0.7682811737060546
429.31784677505493,0.0032768000000000007,0.49655500054359436,1.4822802543640137,0.7790472412109375
433.31947088241577,0.0032768000000000007,0.48409215807914735,1.4759258031845093,0.7779798889160157
437.3712558746338,0.0032768000000000007,0.48505220413208006,1.5606623888015747,0.7958551025390626
441.2838909626007,0.0032768000000000007,0.4783063352108002,1.5919010639190674,0.806419677734375
445.50608491897583,0.0032768000000000007,0.4854878544807434,1.4709986448287964,0.7735452270507812
449.5841188430786,0.002621440000000001,0.48986989855766294,1.5102238655090332,0.7818861389160157
453.73341703414917,0.002621440000000001,0.4652079164981842,1.4607605934143066,0.7670695495605468
457.80463194847107,0.002621440000000001,0.4677051782608032,1.5228989124298096,0.785269775390625
461.97367215156555,0.002621440000000001,0.47220290303230283,1.5361462831497192,0.7895733642578125
466.2893090248108,0.002621440000000001,0.46865942478179934,1.4514288902282715,0.7581915283203124
470.5252220630646,0.002621440000000001,0.45935574173927307,1.4566153287887573,0.7660587310791016
474.5575499534607,0.002097152000000001,0.4583196401596069,1.5599021911621094,0.7959709930419921
478.5935378074646,0.002097152000000001,0.44758754372596743,1.4710131883621216,0.774654541015625
482.64011883735657,0.002097152000000001,0.4667221248149872,1.639084815979004,0.821933364868164
486.82621717453003,0.002097152000000001,0.4763419687747955,1.4802899360656738,0.7734831237792968
490.8209550380707,0.002097152000000001,0.4474008917808533,1.543811321258545,0.7881891632080078
494.8324408531189,0.002097152000000001,0.46199496984481814,1.561262607574463,0.7941840362548828
499.15349316596985,0.001677721600000001,0.4473552882671356,1.4755336046218872,0.7836600494384766
503.38978600502014,0.001677721600000001,0.47080941796302794,1.6825873851776123,0.8578097534179687
507.56856894493103,0.001677721600000001,0.5013635873794555,1.4984605312347412,0.7789692687988281
511.7769718170166,0.001677721600000001,0.44873871803283694,1.4975601434707642,0.7775760650634765
515.80046916008,0.001677721600000001,0.45303290486335757,1.5291765928268433,0.7816375732421875
520.0481507778168,0.001677721600000001,0.4412139058113098,1.5558511018753052,0.7893321990966797
524.4032018184662,0.0013421772800000008,0.43645800948143004,1.4683493375778198,0.7687802124023437
528.6387560367584,0.0013421772800000008,0.4391779363155365,1.5900323390960693,0.8003256225585937
532.7925698757172,0.0013421772800000008,0.43622989654541017,1.5041837692260742,0.7726896667480468
536.6092429161072,0.0013421772800000008,0.42938310503959654,1.5189067125320435,0.778218994140625
540.7201750278473,0.0013421772800000008,0.43614810705184937,1.5238608121871948,0.7836425018310547
544.7006149291992,0.0013421772800000008,0.45507913529872895,1.5036256313323975,0.7768221282958985
548.434798002243,0.0010737418240000006,0.43947304487228395,1.498649001121521,0.7696295928955078
552.6527140140533,0.0010737418240000006,0.42821117043495177,1.4975918531417847,0.7711456298828125
556.9016270637512,0.0010737418240000006,0.43267135620117186,1.5217267274856567,0.7801566314697266
561.0273950099945,0.0010737418240000006,0.4270224928855896,1.5215014219284058,0.7768964385986328
564.9682011604309,0.0010737418240000006,0.422029173374176,1.500614047050476,0.7744988250732422
569.1910469532013,0.0010737418240000006,0.421047306060791,1.539088249206543,0.780927734375
573.0917761325836,0.0008589934592000006,0.41951335668563844,1.4922674894332886,0.7686515808105469
577.410099029541,0.0008589934592000006,0.41977381706237793,1.5145087242126465,0.7733445739746094
581.447890996933,0.0008589934592000006,0.4168186068534851,1.5020142793655396,0.7713090515136719
585.5686831474304,0.0008589934592000006,0.4154045283794403,1.517982840538025,0.7767827606201172
589.6702950000763,0.0008589934592000006,0.4134104311466217,1.5271790027618408,0.7768141174316406
593.6431918144226,0.0008589934592000006,0.4120036125183105,1.5030649900436401,0.7709716033935546
597.7097370624542,0.0006871947673600005,0.41535634994506837,1.5155305862426758,0.7734326171875
601.7254920005798,0.0006871947673600005,0.4168783247470856,1.5018417835235596,0.7710958862304688
605.9365978240967,0.0006871947673600005,0.41065754890441897,1.5417135953903198,0.7814127349853516
610.2916550636292,0.0006871947673600005,0.4127946197986603,1.527577519416809,0.7775556945800781
614.4150848388672,0.0006871947673600005,0.40903751254081727,1.5000418424606323,0.7692481994628906
618.4757258892059,0.0006871947673600005,0.4153456449508667,1.5148013830184937,0.7727758026123047
622.6446130275726,0.0005497558138880005,0.4151537775993347,1.5507190227508545,0.7837725830078125
626.6539878845215,0.0005497558138880005,0.40731351375579833,1.5077078342437744,0.7729207611083985
630.7927870750427,0.0005497558138880005,0.4085352301597595,1.520514726638794,0.7738722229003906
635.0239360332489,0.0005497558138880005,0.407572340965271,1.510197639465332,0.7725594329833985
